id,name,num_records,ocean,date,year,utc_hours_mins,record_identifier,sys_status,latitude,longitude,max_wind,min_pressure,max_wind_radius
AL131955,KATIE,20,atlantic,19551017,1955,1800,,TS,20.5N,70.6W,50,1000, -999
AL131955,KATIE,20,atlantic,19551018,1955,0000,,TS,21.9N,70.0W,50,-999, -999
AL131955,KATIE,20,atlantic,19551018,1955,0600,,TS,23.3N,69.2W,50,-999, -999
AL131955,KATIE,20,atlantic,19551018,1955,1200,,TS,24.7N,68.3W,50,-999, -999
AL131955,KATIE,20,atlantic,19551018,1955,1800,,TS,26.9N,67.1W,50,999, -999
AL131955,KATIE,20,atlantic,19551019,1955,0000,,TS,29.5N,65.4W,45,-999, -999
AL131955,KATIE,20,atlantic,19551019,1955,0600,,TS,32.0N,63.3W,40,-999, -999
AL011956,UNNAMED,15,atlantic,19560612,1956,0000,,TD,20.0N,91.5W,25,-999, -999
AL011956,UNNAMED,15,atlantic,19560612,1956,0600,,TD,20.3N,91.5W,25,-999, -999
AL011956,UNNAMED,15,atlantic,19560612,1956,1200,,TD,20.8N,91.5W,30,-999, -999
AL011956,UNNAMED,15,atlantic,19560612,1956,1800,,TS,21.6N,91.5W,35,-999, -999
AL011956,UNNAMED,15,atlantic,19560613,1956,0000,,TS,23.0N,91.5W,40,-999, -999
AL011956,UNNAMED,15,atlantic,19560613,1956,0600,,TS,25.1N,91.3W,45,-999, -999
AL011956,UNNAMED,15,atlantic,19560613,1956,1200,,TS,27.5N,90.9W,50,1004, -999
AL011956,UNNAMED,15,atlantic,19560613,1956,1700,L,TS,29.1N,90.7W,50,-999, -999
AL011956,UNNAMED,15,atlantic,19560613,1956,1800,,TS,29.4N,90.6W,50,-999, -999
AL011956,UNNAMED,15,atlantic,19560614,1956,0000,,TS,31.0N,90.6W,35,1001, -999
AL011956,UNNAMED,15,atlantic,19560614,1956,0600,,TD,32.4N,91.0W,30,-999, -999
AL011956,UNNAMED,15,atlantic,19560614,1956,1200,,TD,33.8N,91.7W,25,1006, -999
AL011956,UNNAMED,15,atlantic,19560614,1956,1800,,TD,34.5N,92.8W,25,-999, -999
AL011956,UNNAMED,15,atlantic,19560615,1956,0000,,TD,34.9N,93.3W,25,-999, -999
AL011956,UNNAMED,15,atlantic,19560615,1956,0600,,TD,35.2N,93.8W,20,-999, -999
AL021956,ANNA,9,atlantic,19560725,1956,1800,,TD,20.8N,92.5W,30,-999, -999
AL021956,ANNA,9,atlantic,19560726,1956,0000,,TS,21.0N,93.3W,35,1006, -999
AL021956,ANNA,9,atlantic,19560726,1956,0600,,TS,21.2N,94.4W,50,-999, -999
AL021956,ANNA,9,atlantic,19560726,1956,1200,,HU,21.4N,95.6W,65,991, -999
AL021956,ANNA,9,atlantic,19560726,1956,1800,,HU,21.6N,96.9W,75,-999, -999
AL021956,ANNA,9,atlantic,19560726,1956,2100,L,HU,21.7N,97.5W,75,-999, -999
AL021956,ANNA,9,atlantic,19560727,1956,0000,,TS,21.8N,98.1W,60,-999, -999
AL021956,ANNA,9,atlantic,19560727,1956,0600,,TS,22.0N,98.9W,35,-999, -999
AL021956,ANNA,9,atlantic,19560727,1956,1200,,TD,22.1N,99.5W,25,-999, -999
AL031956,BETSY,50,atlantic,19560809,1956,0600,,TS,13.5N,47.2W,50,-999, -999
AL031956,BETSY,50,atlantic,19560809,1956,1200,,TS,13.7N,48.8W,55,-999, -999
AL031956,BETSY,50,atlantic,19560809,1956,1800,,TS,13.9N,50.2W,60,-999, -999
AL031956,BETSY,50,atlantic,19560810,1956,0000,,HU,14.0N,51.6W,65,-999, -999
AL031956,BETSY,50,atlantic,19560810,1956,0600,,HU,14.1N,53.0W,70,-999, -999
AL031956,BETSY,50,atlantic,19560810,1956,1200,,HU,14.3N,54.5W,80,-999, -999
AL031956,BETSY,50,atlantic,19560810,1956,1800,,HU,14.7N,56.0W,90,979, -999
AL031956,BETSY,50,atlantic,19560811,1956,0000,,HU,15.0N,57.6W,90,-999, -999
AL031956,BETSY,50,atlantic,19560811,1956,0600,,HU,15.2N,59.1W,90,-999, -999
AL031956,BETSY,50,atlantic,19560811,1956,1200,,HU,15.5N,60.4W,90,-999, -999
AL031956,BETSY,50,atlantic,19560811,1956,1800,,HU,16.0N,61.8W,90,979, -999
AL031956,BETSY,50,atlantic,19560812,1956,0000,,HU,16.5N,63.2W,85,-999, -999
AL031956,BETSY,50,atlantic,19560812,1956,0600,,HU,17.1N,64.5W,85,-999, -999
AL031956,BETSY,50,atlantic,19560812,1956,1200,,HU,17.9N,65.9W,85,981, -999
AL031956,BETSY,50,atlantic,19560812,1956,1800,,HU,18.8N,67.3W,80,-999, -999
AL031956,BETSY,50,atlantic,19560813,1956,0000,,HU,19.8N,68.7W,85,-999, -999
AL031956,BETSY,50,atlantic,19560813,1956,0600,,HU,20.9N,70.0W,95,-999, -999
AL031956,BETSY,50,atlantic,19560813,1956,1200,,HU,22.0N,71.4W,100,972, -999
AL031956,BETSY,50,atlantic,19560813,1956,1800,,HU,23.0N,72.7W,100,-999, -999
AL031956,BETSY,50,atlantic,19560814,1956,0000,,HU,24.0N,73.9W,100,-999, -999
AL031956,BETSY,50,atlantic,19560814,1956,0600,,HU,24.9N,75.0W,105,-999, -999
AL031956,BETSY,50,atlantic,19560814,1956,1200,,HU,25.7N,76.0W,105,960, -999
AL031956,BETSY,50,atlantic,19560814,1956,1800,,HU,26.5N,76.7W,100,-999, -999
AL031956,BETSY,50,atlantic,19560815,1956,0000,,HU,27.2N,76.9W,90,968, -999
AL031956,BETSY,50,atlantic,19560815,1956,0600,,HU,27.8N,77.0W,90,-999, -999
AL031956,BETSY,50,atlantic,19560815,1956,1200,,HU,28.3N,76.7W,95,963, -999
AL031956,BETSY,50,atlantic,19560815,1956,1800,,HU,28.8N,76.2W,95,-999, -999
AL031956,BETSY,50,atlantic,19560816,1956,0000,,HU,29.3N,75.7W,90,-999, -999
AL031956,BETSY,50,atlantic,19560816,1956,0600,,HU,29.9N,75.2W,80,973, -999
AL031956,BETSY,50,atlantic,19560816,1956,1200,,HU,30.8N,74.3W,85,-999, -999
AL031956,BETSY,50,atlantic,19560816,1956,1800,,HU,32.2N,73.4W,95,-999, -999
AL031956,BETSY,50,atlantic,19560817,1956,0000,,HU,33.7N,72.4W,100,954, -999
AL031956,BETSY,50,atlantic,19560817,1956,0600,,HU,35.1N,71.2W,95,-999, -999
AL031956,BETSY,50,atlantic,19560817,1956,1200,,HU,36.6N,69.8W,85,-999, -999
AL031956,BETSY,50,atlantic,19560817,1956,1800,,HU,38.0N,68.4W,75,-999, -999
AL031956,BETSY,50,atlantic,19560818,1956,0000,,HU,39.5N,66.7W,70,-999, -999
AL031956,BETSY,50,atlantic,19560818,1956,0600,,HU,40.8N,64.7W,65,-999, -999
AL031956,BETSY,50,atlantic,19560818,1956,1200,,TS,41.7N,62.1W,60,-999, -999
AL031956,BETSY,50,atlantic,19560818,1956,1800,,TS,42.4N,58.6W,55,-999, -999
AL031956,BETSY,50,atlantic,19560819,1956,0000,,EX,42.8N,55.0W,55,-999, -999
AL031956,BETSY,50,atlantic,19560819,1956,0600,,EX,43.1N,51.7W,55,-999, -999
AL031956,BETSY,50,atlantic,19560819,1956,1200,,EX,43.2N,48.6W,55,-999, -999
AL031956,BETSY,50,atlantic,19560819,1956,1800,,EX,43.1N,45.1W,50,-999, -999
AL031956,BETSY,50,atlantic,19560820,1956,0000,,EX,42.9N,41.6W,45,-999, -999
AL031956,BETSY,50,atlantic,19560820,1956,0600,,EX,42.5N,38.5W,40,-999, -999
AL031956,BETSY,50,atlantic,19560820,1956,1200,,EX,42.1N,36.5W,35,-999, -999
AL031956,BETSY,50,atlantic,19560820,1956,1800,,EX,42.0N,34.0W,30,-999, -999
AL031956,BETSY,50,atlantic,19560821,1956,0000,,EX,42.0N,32.0W,25,-999, -999
AL031956,BETSY,50,atlantic,19560821,1956,0600,,EX,42.0N,31.0W,25,-999, -999
AL031956,BETSY,50,atlantic,19560821,1956,1200,,EX,42.0N,30.0W,25,-999, -999
AL041956,CARLA,38,atlantic,19560907,1956,0000,,TD,24.8N,75.0W,30,-999, -999
AL041956,CARLA,38,atlantic,19560907,1956,0600,,TD,25.3N,75.0W,30,-999, -999
AL041956,CARLA,38,atlantic,19560907,1956,1200,,TD,26.0N,74.8W,30,-999, -999
AL041956,CARLA,38,atlantic,19560907,1956,1800,,TD,27.0N,74.4W,30,-999, -999
AL041956,CARLA,38,atlantic,19560908,1956,0000,,TD,27.9N,74.0W,30,-999, -999
AL041956,CARLA,38,atlantic,19560908,1956,0600,,TD,28.7N,73.6W,30,-999, -999
AL041956,CARLA,38,atlantic,19560908,1956,1200,,TS,29.3N,73.3W,35,-999, -999
AL041956,CARLA,38,atlantic,19560908,1956,1800,,TS,30.0N,73.0W,35,-999, -999
AL041956,CARLA,38,atlantic,19560909,1956,0000,,TS,30.7N,72.5W,35,1003, -999
AL041956,CARLA,38,atlantic,19560909,1956,0600,,TS,31.4N,72.0W,35,1002, -999
AL041956,CARLA,38,atlantic,19560909,1956,1200,,TS,32.0N,70.8W,40,1000, -999
AL041956,CARLA,38,atlantic,19560909,1956,1800,,TS,32.5N,69.2W,50,-999, -999
AL041956,CARLA,38,atlantic,19560910,1956,0000,,TS,33.2N,67.0W,50,-999, -999
AL041956,CARLA,38,atlantic,19560910,1956,0600,,EX,34.3N,64.2W,55,-999, -999
AL041956,CARLA,38,atlantic,19560910,1956,1200,,EX,35.6N,61.2W,60,-999, -999
AL041956,CARLA,38,atlantic,19560910,1956,1800,,EX,37.7N,58.7W,60,-999, -999
AL041956,CARLA,38,atlantic,19560911,1956,0000,,EX,39.7N,56.1W,60,-999, -999
AL041956,CARLA,38,atlantic,19560911,1956,0600,,EX,41.8N,53.0W,60,-999, -999
AL041956,CARLA,38,atlantic,19560911,1956,1200,,EX,45.5N,50.0W,55,-999, -999
AL041956,CARLA,38,atlantic,19560911,1956,1800,,EX,50.0N,45.0W,50,-999, -999
AL041956,CARLA,38,atlantic,19560912,1956,0000,,EX,53.0N,41.0W,50,-999, -999
AL041956,CARLA,38,atlantic,19560912,1956,0600,,EX,53.5N,38.0W,50,-999, -999
AL041956,CARLA,38,atlantic,19560912,1956,1200,,EX,54.5N,34.0W,50,-999, -999
AL041956,CARLA,38,atlantic,19560912,1956,1800,,EX,56.1N,30.0W,50,-999, -999
AL041956,CARLA,38,atlantic,19560913,1956,0000,,EX,57.8N,26.5W,55,-999, -999
AL041956,CARLA,38,atlantic,19560913,1956,0600,,EX,59.0N,23.0W,60,-999, -999
AL041956,CARLA,38,atlantic,19560913,1956,1200,,EX,59.5N,19.0W,60,-999, -999
AL041956,CARLA,38,atlantic,19560913,1956,1800,,EX,60.5N,14.5W,60,-999, -999
AL041956,CARLA,38,atlantic,19560914,1956,0000,,EX,62.0N,9.5W,55,-999, -999
AL041956,CARLA,38,atlantic,19560914,1956,0600,,EX,64.0N,4.0W,55,-999, -999
AL041956,CARLA,38,atlantic,19560914,1956,1200,,EX,66.0N,1.5E,55,-999, -999
AL041956,CARLA,38,atlantic,19560914,1956,1800,,EX,67.5N,7.0E,50,-999, -999
AL041956,CARLA,38,atlantic,19560915,1956,0000,,EX,68.5N,10.0E,50,-999, -999
AL041956,CARLA,38,atlantic,19560915,1956,0600,,EX,69.3N,13.0E,50,-999, -999
AL041956,CARLA,38,atlantic,19560915,1956,1200,,EX,70.2N,14.7E,50,-999, -999
AL041956,CARLA,38,atlantic,19560915,1956,1800,,EX,71.0N,15.7E,45,-999, -999
AL041956,CARLA,38,atlantic,19560916,1956,0000,,EX,72.0N,16.0E,40,-999, -999
AL041956,CARLA,38,atlantic,19560916,1956,0600,,EX,73.0N,16.0E,35,-999, -999
AL051956,DORA,12,atlantic,19560910,1956,0600,,TD,20.5N,91.1W,30,-999, -999
AL051956,DORA,12,atlantic,19560910,1956,1200,,TS,20.8N,92.1W,35,-999, -999
AL051956,DORA,12,atlantic,19560910,1956,1800,,TS,21.1N,93.0W,35,1010, -999
AL051956,DORA,12,atlantic,19560911,1956,0000,,TS,21.3N,93.8W,40,-999, -999
AL051956,DORA,12,atlantic,19560911,1956,0600,,TS,21.5N,94.4W,40,-999, -999
AL051956,DORA,12,atlantic,19560911,1956,1200,,TS,21.7N,95.0W,45,-999, -999
AL051956,DORA,12,atlantic,19560911,1956,1800,,TS,21.7N,95.5W,45,1004, -999
AL051956,DORA,12,atlantic,19560912,1956,0000,,TS,21.5N,95.9W,45,-999, -999
AL051956,DORA,12,atlantic,19560912,1956,0600,,TS,21.3N,96.3W,50,-999, -999
AL051956,DORA,12,atlantic,19560912,1956,1200,,TS,21.1N,96.8W,50,1004, -999
AL051956,DORA,12,atlantic,19560912,1956,1800,L,TS,20.9N,97.3W,50,1000, -999
AL051956,DORA,12,atlantic,19560913,1956,0000,,TD,20.7N,97.8W,25,-999, -999
AL061956,ETHEL,11,atlantic,19560911,1956,1800,,TD,23.5N,75.7W,25,-999, -999
AL061956,ETHEL,11,atlantic,19560912,1956,0000,,TD,24.0N,75.5W,30,-999, -999
AL061956,ETHEL,11,atlantic,19560912,1956,0600,,TS,24.8N,74.9W,35,-999, -999
AL061956,ETHEL,11,atlantic,19560912,1956,1200,,TS,25.7N,74.1W,40,-999, -999
AL061956,ETHEL,11,atlantic,19560912,1956,1800,,TS,26.6N,73.2W,50,999, -999
AL061956,ETHEL,11,atlantic,19560913,1956,0000,,TS,27.3N,72.7W,50,-999, -999
AL061956,ETHEL,11,atlantic,19560913,1956,0600,,TS,27.8N,72.3W,45,-999, -999
AL061956,ETHEL,11,atlantic,19560913,1956,1200,,TS,28.2N,72.0W,35,1007, -999
AL061956,ETHEL,11,atlantic,19560913,1956,1800,,TS,28.6N,71.8W,35,-999, -999
AL061956,ETHEL,11,atlantic,19560914,1956,0000,,TD,29.0N,71.7W,30,-999, -999
AL061956,ETHEL,11,atlantic,19560914,1956,0600,,TD,29.4N,71.7W,25,-999, -999
AL071956,FLOSSY,52,atlantic,19560920,1956,1800,,TD,18.0N,86.5W,25,-999, -999
AL071956,FLOSSY,52,atlantic,19560921,1956,0000,,TD,18.1N,87.0W,25,-999, -999
AL071956,FLOSSY,52,atlantic,19560921,1956,0600,,TD,18.3N,87.7W,25,-999, -999
AL071956,FLOSSY,52,atlantic,19560921,1956,1200,,TD,18.5N,88.4W,25,-999, -999
AL071956,FLOSSY,52,atlantic,19560921,1956,1800,,TD,18.9N,89.1W,25,-999, -999
AL071956,FLOSSY,52,atlantic,19560922,1956,0000,,TD,19.5N,89.7W,25,-999, -999
AL071956,FLOSSY,52,atlantic,19560922,1956,0600,,TD,20.4N,90.1W,30,-999, -999
AL071956,FLOSSY,52,atlantic,19560922,1956,1200,,TS,21.5N,90.4W,35,-999, -999
AL071956,FLOSSY,52,atlantic,19560922,1956,1800,,TS,22.6N,90.7W,40,-999, -999
AL071956,FLOSSY,52,atlantic,19560923,1956,0000,,TS,23.8N,90.9W,50,-999, -999
AL071956,FLOSSY,52,atlantic,19560923,1956,0600,,TS,25.0N,91.1W,55,994, -999
AL071956,FLOSSY,52,atlantic,19560923,1956,1200,,TS,26.2N,91.3W,60,-999, -999
AL071956,FLOSSY,52,atlantic,19560923,1956,1800,,HU,27.1N,91.3W,70,-999, -999
AL071956,FLOSSY,52,atlantic,19560924,1956,0000,,HU,28.0N,90.9W,75,984, -999
AL071956,FLOSSY,52,atlantic,19560924,1956,0600,,HU,28.7N,90.1W,75,-999, -999
AL071956,FLOSSY,52,atlantic,19560924,1956,1000,L,HU,29.1N,89.4W,75,980, -999
AL071956,FLOSSY,52,atlantic,19560924,1956,1200,,HU,29.4N,88.9W,75,980, -999
AL071956,FLOSSY,52,atlantic,19560924,1956,1800,,HU,29.9N,87.6W,80,-999, -999
AL071956,FLOSSY,52,atlantic,19560925,1956,0000,L,HU,30.4N,86.4W,80,974, -999
AL071956,FLOSSY,52,atlantic,19560925,1956,0600,,TS,30.8N,85.4W,50,-999, -999
AL071956,FLOSSY,52,atlantic,19560925,1956,1200,,TS,31.2N,84.4W,40,-999, -999
AL071956,FLOSSY,52,atlantic,19560925,1956,1800,,EX,31.9N,83.2W,35,998, -999
AL071956,FLOSSY,52,atlantic,19560926,1956,0000,,EX,32.6N,81.8W,40,999, -999
AL071956,FLOSSY,52,atlantic,19560926,1956,0600,,EX,33.4N,80.3W,45,999, -999
AL071956,FLOSSY,52,atlantic,19560926,1956,1200,,EX,34.1N,79.1W,45,1001, -999
AL071956,FLOSSY,52,atlantic,19560926,1956,1800,,EX,34.5N,78.4W,45,1001, -999
AL071956,FLOSSY,52,atlantic,19560927,1956,0000,,EX,34.8N,78.0W,50,1002, -999
AL071956,FLOSSY,52,atlantic,19560927,1956,0600,,EX,35.0N,77.6W,50,1005, -999
AL071956,FLOSSY,52,atlantic,19560927,1956,1200,,EX,35.3N,77.2W,50,1008, -999
AL071956,FLOSSY,52,atlantic,19560927,1956,1800,,EX,35.6N,76.6W,50,1009, -999
AL071956,FLOSSY,52,atlantic,19560928,1956,0000,,EX,36.3N,75.7W,50,1011, -999
AL071956,FLOSSY,52,atlantic,19560928,1956,0600,,EX,37.4N,74.5W,50,-999, -999
AL071956,FLOSSY,52,atlantic,19560928,1956,1200,,EX,38.5N,73.0W,45,-999, -999
AL071956,FLOSSY,52,atlantic,19560928,1956,1800,,EX,39.5N,71.5W,40,-999, -999
AL071956,FLOSSY,52,atlantic,19560929,1956,0000,,EX,40.1N,69.5W,35,-999, -999
AL071956,FLOSSY,52,atlantic,19560929,1956,0600,,EX,40.3N,67.5W,30,-999, -999
AL071956,FLOSSY,52,atlantic,19560929,1956,1200,,EX,40.5N,64.0W,30,-999, -999
AL071956,FLOSSY,52,atlantic,19560929,1956,1800,,EX,40.3N,61.0W,30,-999, -999
AL071956,FLOSSY,52,atlantic,19560930,1956,0000,,EX,39.8N,59.5W,30,-999, -999
AL071956,FLOSSY,52,atlantic,19560930,1956,0600,,EX,38.5N,58.5W,30,-999, -999
AL071956,FLOSSY,52,atlantic,19560930,1956,1200,,EX,37.5N,57.5W,30,-999, -999
AL071956,FLOSSY,52,atlantic,19560930,1956,1800,,EX,36.7N,56.0W,30,-999, -999
AL071956,FLOSSY,52,atlantic,19561001,1956,0000,,EX,36.0N,55.5W,30,-999, -999
AL071956,FLOSSY,52,atlantic,19561001,1956,0600,,EX,36.0N,55.8W,35,-999, -999
AL071956,FLOSSY,52,atlantic,19561001,1956,1200,,EX,37.0N,56.0W,35,-999, -999
AL071956,FLOSSY,52,atlantic,19561001,1956,1800,,EX,38.5N,56.0W,40,-999, -999
AL071956,FLOSSY,52,atlantic,19561002,1956,0000,,EX,40.0N,56.2W,45,-999, -999
AL071956,FLOSSY,52,atlantic,19561002,1956,0600,,EX,41.5N,56.5W,50,-999, -999
AL071956,FLOSSY,52,atlantic,19561002,1956,1200,,EX,43.0N,56.5W,50,-999, -999
AL071956,FLOSSY,52,atlantic,19561002,1956,1800,,EX,44.5N,56.5W,45,-999, -999
AL071956,FLOSSY,52,atlantic,19561003,1956,0000,,EX,46.0N,56.5W,40,-999, -999
AL071956,FLOSSY,52,atlantic,19561003,1956,0600,,EX,47.5N,56.5W,40,-999, -999
AL081956,GRETA,30,atlantic,19561031,1956,0000,,TD,20.0N,74.7W,25,-999, -999
AL081956,GRETA,30,atlantic,19561031,1956,0600,,TD,20.4N,74.8W,25,-999, -999
AL081956,GRETA,30,atlantic,19561031,1956,1200,,TD,20.8N,75.0W,25,-999, -999
AL081956,GRETA,30,atlantic,19561031,1956,1800,,TD,21.9N,75.3W,30,1003, -999
AL081956,GRETA,30,atlantic,19561101,1956,0000,,TD,23.0N,75.0W,30,-999, -999
AL081956,GRETA,30,atlantic,19561101,1956,0600,,TS,24.2N,74.2W,35,-999, -999
AL081956,GRETA,30,atlantic,19561101,1956,1200,,TS,25.7N,73.0W,45,-999, -999
AL081956,GRETA,30,atlantic,19561101,1956,1800,,TS,27.2N,72.2W,50,-999, -999
AL081956,GRETA,30,atlantic,19561102,1956,0000,,TS,28.5N,72.3W,50,992, -999
AL081956,GRETA,30,atlantic,19561102,1956,0600,,TS,28.4N,72.8W,50,-999, -999
AL081956,GRETA,30,atlantic,19561102,1956,1200,,TS,27.8N,72.7W,50,-999, -999
AL081956,GRETA,30,atlantic,19561102,1956,1800,,TS,27.3N,72.5W,55,-999, -999
AL081956,GRETA,30,atlantic,19561103,1956,0000,,TS,27.0N,72.3W,55,-999, -999
AL081956,GRETA,30,atlantic,19561103,1956,0600,,TS,26.5N,72.2W,60,-999, -999
AL081956,GRETA,30,atlantic,19561103,1956,1200,,TS,25.7N,72.1W,60,982, -999
AL081956,GRETA,30,atlantic,19561103,1956,1800,,TS,24.6N,71.6W,60,-999, -999
AL081956,GRETA,30,atlantic,19561104,1956,0000,,HU,23.8N,70.7W,65,-999, -999
AL081956,GRETA,30,atlantic,19561104,1956,0600,,HU,23.1N,69.6W,70,-999, -999
AL081956,GRETA,30,atlantic,19561104,1956,1200,,HU,22.6N,68.4W,80,-999, -999
AL081956,GRETA,30,atlantic,19561104,1956,1800,,HU,22.2N,67.1W,85,970, -999
AL081956,GRETA,30,atlantic,19561105,1956,0000,,HU,22.2N,65.7W,85,-999, -999
AL081956,GRETA,30,atlantic,19561105,1956,0600,,HU,23.5N,63.9W,85,-999, -999
AL081956,GRETA,30,atlantic,19561105,1956,1200,,HU,25.3N,61.7W,85,970, -999
AL081956,GRETA,30,atlantic,19561105,1956,1800,,HU,27.1N,59.5W,85,-999, -999
AL081956,GRETA,30,atlantic,19561106,1956,0000,,HU,28.2N,57.5W,85,-999, -999
AL081956,GRETA,30,atlantic,19561106,1956,0600,,HU,29.3N,55.8W,85,-999, -999
AL081956,GRETA,30,atlantic,19561106,1956,1200,,EX,30.4N,53.0W,85,-999, -999
AL081956,GRETA,30,atlantic,19561106,1956,1800,,EX,31.4N,50.2W,75,-999, -999
AL081956,GRETA,30,atlantic,19561107,1956,0000,,EX,32.5N,47.0W,65,-999, -999
AL081956,GRETA,30,atlantic,19561107,1956,0600,,EX,33.7N,42.0W,55,-999, -999
AL091956,UNNAMED,14,atlantic,19560607,1956,0600,,TS,34.0N,75.1W,35,-999, -999
AL091956,UNNAMED,14,atlantic,19560607,1956,1200,,TS,33.7N,75.6W,35,1002, -999
AL091956,UNNAMED,14,atlantic,19560607,1956,1800,,TS,33.3N,76.0W,35,-999, -999
AL091956,UNNAMED,14,atlantic,19560608,1956,0000,,TS,32.6N,76.2W,35,-999, -999
AL091956,UNNAMED,14,atlantic,19560608,1956,0600,,TS,31.6N,76.3W,40,-999, -999
AL091956,UNNAMED,14,atlantic,19560608,1956,1200,,TS,31.2N,76.2W,40,-999, -999
AL091956,UNNAMED,14,atlantic,19560608,1956,1800,,TS,31.4N,75.8W,40,-999, -999
AL091956,UNNAMED,14,atlantic,19560609,1956,0000,,TS,31.6N,74.9W,35,-999, -999
AL091956,UNNAMED,14,atlantic,19560609,1956,0600,,TS,31.8N,73.7W,35,-999, -999
AL091956,UNNAMED,14,atlantic,19560609,1956,1200,,TD,32.7N,72.6W,30,-999, -999
AL091956,UNNAMED,14,atlantic,19560609,1956,1800,,TD,33.8N,71.5W,30,-999, -999
AL091956,UNNAMED,14,atlantic,19560610,1956,0000,,EX,34.8N,70.0W,30,-999, -999
AL091956,UNNAMED,14,atlantic,19560610,1956,0600,,EX,35.8N,68.2W,30,-999, -999
AL091956,UNNAMED,14,atlantic,19560610,1956,1200,,EX,37.0N,66.4W,30,-999, -999
AL101956,UNNAMED,12,atlantic,19561009,1956,0600,,TS,15.3N,46.0W,40,-999, -999
AL101956,UNNAMED,12,atlantic,19561009,1956,1200,,TS,15.3N,46.8W,40,-999, -999
AL101956,UNNAMED,12,atlantic,19561009,1956,1800,,TS,15.3N,47.6W,40,-999, -999
AL101956,UNNAMED,12,atlantic,19561010,1956,0000,,TS,15.5N,48.4W,40,-999, -999
AL101956,UNNAMED,12,atlantic,19561010,1956,0600,,TS,16.0N,49.2W,35,-999, -999
AL101956,UNNAMED,12,atlantic,19561010,1956,1200,,TD,17.0N,49.5W,30,-999, -999
AL101956,UNNAMED,12,atlantic,19561010,1956,1800,,TD,17.8N,49.5W,30,-999, -999
AL101956,UNNAMED,12,atlantic,19561011,1956,0000,,TD,18.4N,49.2W,30,-999, -999
AL101956,UNNAMED,12,atlantic,19561011,1956,0600,,TD,18.7N,48.9W,30,-999, -999
AL101956,UNNAMED,12,atlantic,19561011,1956,1200,,TD,19.0N,48.5W,30,-999, -999
AL101956,UNNAMED,12,atlantic,19561011,1956,1800,,TD,19.3N,47.8W,30,-999, -999
AL101956,UNNAMED,12,atlantic,19561012,1956,0000,,TD,19.7N,46.5W,30,-999, -999
AL111956,UNNAMED,20,atlantic,19561014,1956,1200,,TS,22.6N,79.8W,35,-999, -999
AL111956,UNNAMED,20,atlantic,19561014,1956,1800,,TS,22.9N,80.0W,45,-999, -999
AL111956,UNNAMED,20,atlantic,19561015,1956,0000,,TS,23.2N,80.1W,50,-999, -999
AL111956,UNNAMED,20,atlantic,19561015,1956,0600,,TS,23.7N,80.2W,50,-999, -999
AL111956,UNNAMED,20,atlantic,19561015,1956,1200,,TS,24.2N,80.3W,50,-999, -999
AL111956,UNNAMED,20,atlantic,19561015,1956,1800,,TS,24.8N,80.5W,50,-999, -999
AL111956,UNNAMED,20,atlantic,19561015,1956,2100,L,TS,25.2N,80.6W,50,-999, -999
AL111956,UNNAMED,20,atlantic,19561016,1956,0000,,TS,25.6N,80.6W,55,-999, -999
AL111956,UNNAMED,20,atlantic,19561016,1956,0600,,TS,26.9N,80.7W,55,-999, -999
AL111956,UNNAMED,20,atlantic,19561016,1956,1200,,TS,28.2N,80.7W,50,999, -999
AL111956,UNNAMED,20,atlantic,19561016,1956,1800,,TS,29.2N,80.6W,50,-999, -999
AL111956,UNNAMED,20,atlantic,19561017,1956,0000,,TS,30.1N,80.3W,50,997, -999
AL111956,UNNAMED,20,atlantic,19561017,1956,0600,,TS,31.1N,79.8W,50,996, -999
AL111956,UNNAMED,20,atlantic,19561017,1956,1200,,TS,32.3N,78.9W,50,-999, -999
AL111956,UNNAMED,20,atlantic,19561017,1956,1800,,EX,33.7N,77.9W,50,-999, -999
AL111956,UNNAMED,20,atlantic,19561018,1956,0000,,EX,35.2N,77.0W,45,-999, -999
AL111956,UNNAMED,20,atlantic,19561018,1956,0600,,EX,36.4N,75.9W,45,999, -999
AL111956,UNNAMED,20,atlantic,19561018,1956,1200,,EX,37.5N,74.5W,45,-999, -999
AL111956,UNNAMED,20,atlantic,19561018,1956,1800,,EX,38.5N,72.0W,45,-999, -999
AL111956,UNNAMED,20,atlantic,19561019,1956,0000,,EX,39.2N,68.0W,45,-999, -999
AL121956,UNNAMED,11,atlantic,19561119,1956,0000,,TD,25.0N,47.0W,25,-999, -999
AL121956,UNNAMED,11,atlantic,19561119,1956,0600,,TD,25.0N,47.3W,30,-999, -999
AL121956,UNNAMED,11,atlantic,19561119,1956,1200,,TS,25.0N,47.8W,35,-999, -999
AL121956,UNNAMED,11,atlantic,19561119,1956,1800,,TS,25.1N,48.3W,40,-999, -999
AL121956,UNNAMED,11,atlantic,19561120,1956,0000,,TS,25.3N,48.7W,40,-999, -999
AL121956,UNNAMED,11,atlantic,19561120,1956,0600,,TS,25.5N,49.1W,40,-999, -999
AL121956,UNNAMED,11,atlantic,19561120,1956,1200,,TS,25.6N,49.0W,40,-999, -999
AL121956,UNNAMED,11,atlantic,19561120,1956,1800,,TS,25.3N,48.7W,40,-999, -999
AL121956,UNNAMED,11,atlantic,19561121,1956,0000,,TS,25.0N,49.0W,35,-999, -999
